,age,job,marital,education,housing,loan,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
12919,36,blue-collar,married,2.0,yes,yes,1.4,93.918,-42.7,4.962,5228,no
37646,34,admin.,single,7.0,no,yes,-2.9,92.201,-31.4,0.859,5076,no
9887,39,housemaid,married,7.0,no,no,1.4,94.465,-41.8,4.959,5228,no
15166,23,services,single,5.0,no,no,1.4,93.918,-42.7,4.958,5228,no
8237,31,blue-collar,single,5.0,yes,yes,1.4,94.465,-41.8,4.864,5228,no
36538,26,technician,single,6.0,yes,no,-2.9,92.963,-40.8,1.26,5076,no
11769,56,self-employed,married,6.0,no,yes,1.4,94.465,-41.8,4.959,5228,no
17019,34,technician,divorced,7.0,no,no,1.4,93.918,-42.7,4.962,5228,no
36643,35,admin.,married,7.0,no,yes,-2.9,92.963,-40.8,1.26,5076,no
5458,40,blue-collar,married,2.0,no,no,1.1,93.994,-36.4,4.857,5191,no
13145,43,housemaid,married,2.0,yes,no,1.4,93.918,-42.7,4.962,5228,no
14575,28,blue-collar,married,4.0,yes,no,1.4,93.918,-42.7,4.961,5228,no
2143,39,blue-collar,married,4.0,no,no,1.1,93.994,-36.4,4.857,5191,no
26380,29,blue-collar,married,5.0,yes,no,-0.1,93.2,-42.0,4.076,5196,no
23180,41,unemployed,divorced,6.0,,,1.4,93.444,-36.1,4.965,5228,no
21694,35,technician,married,6.0,yes,no,1.4,93.444,-36.1,4.963,5228,no
21297,31,technician,married,6.0,no,no,1.4,93.444,-36.1,4.963,5228,no
34069,39,blue-collar,married,2.0,no,no,-1.8,92.893,-46.2,1.281,5099,no
15016,25,blue-collar,married,2.0,yes,no,1.4,93.918,-42.7,4.958,5228,no
32011,39,admin.,married,3.0,yes,no,-1.8,92.893,-46.2,1.327,5099,no
32153,33,services,single,5.0,yes,no,-1.8,92.893,-46.2,1.313,5099,no
17764,42,admin.,married,4.0,no,yes,1.4,93.918,-42.7,4.961,5228,no
39850,39,management,married,7.0,no,no,-1.7,94.055,-39.8,0.72,4992,no
35324,35,blue-collar,married,3.0,no,no,-1.8,92.893,-46.2,1.25,5099,no
29633,28,self-employed,single,7.0,yes,no,-1.8,93.075,-47.1,1.405,5099,no
15672,49,management,married,7.0,yes,no,1.4,93.918,-42.7,4.96,5228,no
37957,28,student,single,5.0,no,no,-3.4,92.379,-29.8,0.803,5018,yes
35130,34,services,divorced,5.0,yes,yes,-1.8,92.893,-46.2,1.25,5099,yes
40633,47,technician,married,3.0,no,no,-1.1,94.199,-37.5,0.882,4964,no
13223,31,technician,divorced,6.0,yes,no,1.4,93.918,-42.7,4.962,5228,yes
26655,31,blue-collar,married,4.0,no,no,-0.1,93.2,-42.0,4.076,5196,no
14922,26,technician,single,6.0,yes,no,1.4,93.918,-42.7,4.957,5228,no
32540,47,blue-collar,married,2.0,yes,no,-1.8,92.893,-46.2,1.313,5099,no
31732,33,admin.,single,7.0,yes,no,-1.8,92.893,-46.2,1.327,5099,no
15528,31,blue-collar,single,4.0,yes,no,1.4,93.918,-42.7,4.957,5228,no
36028,31,technician,single,7.0,no,no,-1.8,92.893,-46.2,1.266,5099,no
17980,47,retired,married,7.0,no,no,1.4,93.918,-42.7,4.961,5228,no
18499,53,blue-collar,married,2.0,no,yes,1.4,93.918,-42.7,4.968,5228,no
13938,35,admin.,single,4.0,yes,no,1.4,93.918,-42.7,4.963,5228,no
14755,24,blue-collar,married,4.0,no,no,1.4,93.918,-42.7,4.957,5228,yes
40495,38,entrepreneur,married,7.0,yes,no,-1.7,94.027,-38.3,0.898,4992,yes
32518,59,admin.,married,7.0,yes,no,-1.8,92.893,-46.2,1.313,5099,no
3742,36,blue-collar,married,4.0,no,no,1.1,93.994,-36.4,4.859,5191,no
34474,42,services,divorced,5.0,yes,yes,-1.8,92.893,-46.2,1.266,5099,yes
14803,49,retired,married,5.0,yes,no,1.4,93.918,-42.7,4.957,5228,yes
40670,29,admin.,single,5.0,yes,no,-1.1,94.199,-37.5,0.879,4964,yes
22275,44,admin.,divorced,7.0,yes,yes,1.4,93.444,-36.1,4.963,5228,no
20687,29,technician,married,7.0,no,no,1.4,93.444,-36.1,4.965,5228,no
20899,38,technician,married,6.0,yes,no,1.4,93.444,-36.1,4.964,5228,no
8848,41,management,married,7.0,yes,no,1.4,94.465,-41.8,4.866,5228,no
28008,30,admin.,married,7.0,yes,yes,-1.8,93.075,-47.1,1.483,5099,yes
38980,60,retired,married,7.0,yes,no,-3.0,92.713,-33.0,0.718,5024,no
1095,26,blue-collar,married,4.0,no,no,1.1,93.994,-36.4,4.856,5191,no
28455,37,admin.,single,7.0,no,no,-1.8,93.075,-47.1,1.423,5099,no
7104,30,admin.,married,7.0,no,no,1.1,93.994,-36.4,4.86,5191,no
26303,29,technician,single,7.0,yes,no,-0.1,93.2,-42.0,4.076,5196,no
3681,58,admin.,divorced,4.0,yes,no,1.1,93.994,-36.4,4.859,5191,no
24013,38,blue-collar,single,,yes,no,-0.1,93.798,-40.4,4.968,5196,no
17059,56,technician,divorced,6.0,yes,no,1.4,93.918,-42.7,4.962,5228,no
24192,38,blue-collar,married,,no,no,-0.1,93.2,-42.0,4.191,5196,no
31755,34,blue-collar,married,4.0,yes,no,-1.8,92.893,-46.2,1.327,5099,no
13960,44,technician,single,7.0,no,yes,1.4,93.918,-42.7,4.963,5228,no
17039,48,admin.,single,5.0,no,no,1.4,93.918,-42.7,4.962,5228,no
40788,50,management,married,7.0,no,no,-1.1,94.199,-37.5,0.878,4964,no
6694,29,blue-collar,single,6.0,no,no,1.1,93.994,-36.4,4.857,5191,no
7107,45,blue-collar,married,3.0,yes,no,1.1,93.994,-36.4,4.86,5191,no
31165,41,blue-collar,single,4.0,yes,no,-1.8,92.893,-46.2,1.334,5099,yes
35540,28,blue-collar,single,6.0,yes,no,-1.8,92.893,-46.2,1.244,5099,no
36105,23,student,single,3.0,yes,no,-1.8,92.893,-46.2,1.266,5099,no
15577,29,admin.,single,7.0,yes,no,1.4,93.918,-42.7,4.957,5228,no
20578,34,admin.,married,5.0,yes,no,1.4,93.444,-36.1,4.966,5228,no
15827,44,admin.,single,4.0,yes,no,1.4,93.918,-42.7,4.96,5228,no
321,53,admin.,single,3.0,yes,yes,1.1,93.994,-36.4,4.857,5191,no
20797,52,blue-collar,married,3.0,yes,no,1.4,93.444,-36.1,4.965,5228,no
23007,55,retired,married,5.0,yes,no,1.4,93.444,-36.1,4.965,5228,no
38622,32,admin.,married,7.0,yes,yes,-3.4,92.649,-30.1,0.722,5018,no
719,41,blue-collar,married,2.0,yes,no,1.1,93.994,-36.4,4.857,5191,no
26582,33,entrepreneur,married,7.0,yes,yes,-0.1,93.2,-42.0,4.076,5196,no
27376,40,management,married,7.0,no,no,-0.1,93.2,-42.0,4.021,5196,no
2329,54,management,divorced,7.0,yes,no,1.1,93.994,-36.4,4.856,5191,no
33838,30,services,single,5.0,yes,no,-1.8,92.893,-46.2,1.281,5099,no
40877,22,self-employed,single,6.0,yes,no,-1.1,94.601,-49.5,0.959,4964,yes
35790,30,admin.,single,7.0,yes,yes,-1.8,92.893,-46.2,1.244,5099,no
23601,57,retired,divorced,7.0,no,no,1.4,93.444,-36.1,4.962,5228,no
34328,26,management,single,7.0,yes,no,-1.8,92.893,-46.2,1.266,5099,yes
23917,41,management,married,7.0,no,no,1.4,93.444,-36.1,4.963,5228,no
36805,46,admin.,divorced,5.0,yes,no,-2.9,92.963,-40.8,1.26,5076,yes
18922,37,technician,single,6.0,yes,no,1.4,93.444,-36.1,4.97,5228,no
30796,46,blue-collar,married,5.0,no,no,-1.8,92.893,-46.2,1.344,5099,no
9380,47,admin.,married,7.0,no,no,1.4,94.465,-41.8,4.967,5228,no
29120,41,blue-collar,married,6.0,yes,no,-1.8,93.075,-47.1,1.405,5099,no
26954,42,services,married,3.0,no,no,-0.1,93.2,-42.0,4.076,5196,no
31491,48,blue-collar,married,3.0,no,yes,-1.8,92.893,-46.2,1.334,5099,no
39114,29,management,married,7.0,yes,no,-3.0,92.713,-33.0,0.707,5024,no
28418,30,self-employed,single,7.0,no,no,-1.8,93.075,-47.1,1.435,5099,yes
5356,51,blue-collar,married,,no,no,1.1,93.994,-36.4,4.857,5191,no
33256,32,blue-collar,single,5.0,yes,yes,-1.8,92.893,-46.2,1.291,5099,no
23629,38,admin.,married,7.0,no,no,1.4,93.444,-36.1,4.962,5228,yes
37799,54,retired,married,6.0,no,no,-2.9,92.201,-31.4,0.838,5076,no
28596,57,technician,married,5.0,no,no,-1.8,93.075,-47.1,1.415,5099,no
28994,45,blue-collar,married,,yes,no,-1.8,93.075,-47.1,1.405,5099,no
38043,69,retired,married,7.0,yes,no,-3.4,92.379,-29.8,0.773,5018,no
35561,37,management,divorced,7.0,yes,no,-1.8,92.893,-46.2,1.244,5099,no
26254,32,admin.,single,5.0,yes,no,-0.1,93.2,-42.0,4.076,5196,no
159,59,services,married,5.0,no,no,1.1,93.994,-36.4,4.857,5191,no
35179,54,blue-collar,married,2.0,no,yes,-1.8,92.893,-46.2,1.25,5099,no
33306,31,blue-collar,married,4.0,no,no,-1.8,92.893,-46.2,1.291,5099,no
5134,46,admin.,single,7.0,yes,no,1.1,93.994,-36.4,4.857,5191,no
26363,45,management,married,6.0,no,no,-0.1,93.2,-42.0,4.076,5196,yes
30119,47,services,married,5.0,yes,no,-1.8,93.075,-47.1,1.372,5099,yes
32556,41,housemaid,single,7.0,yes,no,-1.8,92.893,-46.2,1.299,5099,no
40200,66,retired,married,2.0,yes,no,-1.7,94.215,-40.3,0.87,4992,yes
30891,27,blue-collar,single,4.0,yes,no,-1.8,92.893,-46.2,1.344,5099,no
6771,28,admin.,single,,yes,no,1.1,93.994,-36.4,4.857,5191,no
17630,47,services,married,3.0,yes,no,1.4,93.918,-42.7,4.962,5228,no
27263,54,retired,divorced,7.0,no,no,-0.1,93.2,-42.0,4.021,5196,no
1194,28,blue-collar,married,3.0,no,no,1.1,93.994,-36.4,4.855,5191,no
25195,50,blue-collar,married,2.0,yes,yes,-0.1,93.2,-42.0,4.153,5196,no
23113,54,admin.,married,7.0,no,no,1.4,93.444,-36.1,4.965,5228,no
33062,28,blue-collar,married,4.0,yes,no,-1.8,92.893,-46.2,1.299,5099,no
26330,40,admin.,married,7.0,yes,no,-0.1,93.2,-42.0,4.076,5196,no
7311,28,services,single,5.0,no,no,1.1,93.994,-36.4,4.86,5191,no
799,39,blue-collar,divorced,3.0,yes,yes,1.1,93.994,-36.4,4.856,5191,no
23398,43,technician,married,6.0,yes,no,1.4,93.444,-36.1,4.964,5228,no
30503,39,blue-collar,married,4.0,no,no,-1.8,92.893,-46.2,1.354,5099,no
11032,36,blue-collar,married,,yes,yes,1.4,94.465,-41.8,4.962,5228,no
15917,57,admin.,married,7.0,yes,no,1.4,93.918,-42.7,4.96,5228,no
34066,29,services,single,3.0,yes,yes,-1.8,92.893,-46.2,1.281,5099,no
25240,50,management,single,7.0,no,no,-0.1,93.2,-42.0,4.153,5196,no
18001,44,blue-collar,married,3.0,yes,no,1.4,93.918,-42.7,4.963,5228,no
16061,33,blue-collar,married,3.0,yes,no,1.4,93.918,-42.7,4.961,5228,no
14012,46,admin.,married,7.0,no,yes,1.4,93.918,-42.7,4.963,5228,no
31416,34,housemaid,married,5.0,yes,yes,-1.8,92.893,-46.2,1.334,5099,no
10109,35,housemaid,married,5.0,no,no,1.4,94.465,-41.8,4.958,5228,no
19317,34,admin.,married,7.0,no,no,1.4,93.444,-36.1,4.967,5228,no
31647,36,admin.,married,6.0,no,no,-1.8,92.893,-46.2,1.327,5099,no
16004,31,admin.,single,5.0,no,no,1.4,93.918,-42.7,4.961,5228,no
38126,61,management,married,7.0,no,no,-3.4,92.379,-29.8,0.741,5018,no
15962,25,housemaid,single,4.0,yes,no,1.4,93.918,-42.7,4.96,5228,no
10355,29,blue-collar,single,5.0,no,no,1.4,94.465,-41.8,4.96,5228,no
24757,31,admin.,married,7.0,yes,yes,-0.1,93.2,-42.0,4.153,5196,no
12756,31,admin.,single,4.0,yes,no,1.4,93.918,-42.7,4.962,5228,no
20200,52,admin.,married,7.0,no,no,1.4,93.444,-36.1,4.965,5228,no
17796,35,admin.,married,6.0,no,no,1.4,93.918,-42.7,4.961,5228,no
4060,25,blue-collar,married,2.0,no,no,1.1,93.994,-36.4,4.858,5191,no
9400,41,technician,married,7.0,no,yes,1.4,94.465,-41.8,4.967,5228,no
25676,32,entrepreneur,married,5.0,yes,no,-0.1,93.2,-42.0,4.12,5196,no
592,32,admin.,married,7.0,no,no,1.1,93.994,-36.4,4.857,5191,no
25162,35,technician,married,7.0,no,no,-0.1,93.2,-42.0,4.153,5196,no
22237,30,technician,single,5.0,yes,no,1.4,93.444,-36.1,4.963,5228,no
17316,50,blue-collar,married,4.0,yes,no,1.4,93.918,-42.7,4.962,5228,no
37411,27,admin.,single,7.0,yes,no,-2.9,92.201,-31.4,0.879,5076,yes
31311,33,services,married,5.0,no,no,-1.8,92.893,-46.2,1.334,5099,no
34942,51,technician,married,6.0,yes,no,-1.8,92.893,-46.2,1.25,5099,no
12690,36,services,divorced,7.0,no,no,1.4,93.918,-42.7,4.96,5228,no
30196,54,housemaid,married,5.0,yes,no,-1.8,93.075,-47.1,1.365,5099,no
40555,34,admin.,married,7.0,yes,no,-1.1,94.199,-37.5,0.886,4964,no
21940,32,admin.,single,7.0,no,no,1.4,93.444,-36.1,4.964,5228,no
15070,24,technician,single,3.0,yes,no,1.4,93.918,-42.7,4.958,5228,no
15036,28,blue-collar,single,4.0,no,no,1.4,93.918,-42.7,4.958,5228,no
7649,37,blue-collar,married,4.0,yes,yes,1.1,93.994,-36.4,4.864,5191,no
24237,35,admin.,divorced,5.0,yes,no,-0.1,93.2,-42.0,4.191,5196,no
33423,28,admin.,single,5.0,yes,no,-1.8,92.893,-46.2,1.291,5099,no
10269,50,technician,divorced,6.0,no,no,1.4,94.465,-41.8,4.96,5228,no
16352,27,blue-collar,single,4.0,no,no,1.4,93.918,-42.7,4.963,5228,no
24877,48,services,married,5.0,yes,no,-0.1,93.2,-42.0,4.153,5196,no
30654,34,admin.,married,7.0,yes,no,-1.8,92.893,-46.2,1.344,5099,no
4912,49,technician,divorced,7.0,yes,yes,1.1,93.994,-36.4,4.858,5191,no
3569,41,admin.,single,7.0,no,no,1.1,93.994,-36.4,4.859,5191,no
10508,42,blue-collar,divorced,5.0,no,no,1.4,94.465,-41.8,4.961,5228,no
23211,42,admin.,married,7.0,no,no,1.4,93.444,-36.1,4.965,5228,no
37726,28,technician,single,6.0,yes,no,-2.9,92.201,-31.4,0.851,5076,yes
7453,26,blue-collar,single,4.0,yes,no,1.1,93.994,-36.4,4.864,5191,no
14976,33,management,married,7.0,no,no,1.4,93.918,-42.7,4.958,5228,no
995,32,entrepreneur,married,3.0,yes,no,1.1,93.994,-36.4,4.856,5191,no
21477,30,technician,married,6.0,yes,no,1.4,93.444,-36.1,4.963,5228,no
3921,41,blue-collar,married,2.0,no,no,1.1,93.994,-36.4,4.858,5191,no
40794,29,admin.,single,7.0,yes,no,-1.1,94.199,-37.5,0.878,4964,no
28334,46,blue-collar,divorced,4.0,no,no,-1.8,93.075,-47.1,1.445,5099,no
34181,27,self-employed,married,4.0,yes,no,-1.8,92.893,-46.2,1.281,5099,no
11588,27,admin.,single,7.0,no,no,1.4,94.465,-41.8,4.959,5228,no
9588,40,technician,married,6.0,no,no,1.4,94.465,-41.8,4.961,5228,no
7399,55,,married,,yes,no,1.1,93.994,-36.4,4.864,5191,no
32131,34,blue-collar,married,4.0,yes,yes,-1.8,92.893,-46.2,1.313,5099,no
18202,39,technician,married,7.0,yes,yes,1.4,93.918,-42.7,4.963,5228,no
18783,34,technician,divorced,,yes,no,1.4,93.918,-42.7,4.968,5228,no
25213,58,housemaid,married,2.0,no,no,-0.1,93.2,-42.0,4.153,5196,no
24687,40,blue-collar,married,4.0,yes,no,-0.1,93.2,-42.0,4.191,5196,no
37558,17,student,single,4.0,yes,no,-2.9,92.201,-31.4,0.869,5076,no
29096,55,services,married,5.0,yes,no,-1.8,93.075,-47.1,1.405,5099,no
10931,39,technician,married,6.0,no,no,1.4,94.465,-41.8,4.962,5228,no
35195,20,blue-collar,single,4.0,yes,no,-1.8,92.893,-46.2,1.25,5099,no
34289,27,entrepreneur,divorced,7.0,no,no,-1.8,92.893,-46.2,1.266,5099,no
21023,49,blue-collar,married,2.0,yes,no,1.4,93.444,-36.1,4.964,5228,no
39675,33,technician,married,6.0,yes,no,-1.8,93.876,-40.0,0.684,5009,yes
32786,34,unemployed,married,4.0,no,no,-1.8,92.893,-46.2,1.299,5099,no
38594,59,technician,married,4.0,no,no,-3.4,92.431,-26.9,0.72,5018,yes
14667,32,services,single,,yes,yes,1.4,93.918,-42.7,4.961,5228,no
11573,36,self-employed,divorced,2.0,no,no,1.4,94.465,-41.8,4.959,5228,no
3494,40,technician,married,6.0,no,no,1.1,93.994,-36.4,4.86,5191,no
22183,56,self-employed,married,4.0,,,1.4,93.444,-36.1,4.963,5228,no
7097,58,blue-collar,married,2.0,yes,no,1.1,93.994,-36.4,4.86,5191,no
18257,44,admin.,divorced,5.0,yes,no,1.4,93.918,-42.7,4.963,5228,no
12953,47,admin.,married,7.0,yes,no,1.4,93.918,-42.7,4.962,5228,no
9920,39,entrepreneur,married,7.0,yes,no,1.4,94.465,-41.8,4.959,5228,no
26011,35,admin.,single,7.0,yes,no,-0.1,93.2,-42.0,4.12,5196,no
8004,36,services,married,5.0,no,no,1.4,94.465,-41.8,4.865,5228,no
6687,42,technician,married,4.0,yes,no,1.1,93.994,-36.4,4.857,5191,no
7841,47,self-employed,divorced,6.0,yes,no,1.4,94.465,-41.8,4.865,5228,no
11215,30,admin.,married,5.0,no,no,1.4,94.465,-41.8,4.961,5228,no
37,52,technician,married,4.0,yes,no,1.1,93.994,-36.4,4.857,5191,no
4646,35,services,married,5.0,yes,no,1.1,93.994,-36.4,4.858,5191,no
17894,52,admin.,married,5.0,no,no,1.4,93.918,-42.7,4.961,5228,no
11936,40,admin.,single,7.0,no,no,1.4,94.465,-41.8,4.958,5228,yes
22555,29,admin.,married,7.0,yes,no,1.4,93.444,-36.1,4.964,5228,no
28784,48,services,divorced,5.0,no,no,-1.8,93.075,-47.1,1.41,5099,no
6688,39,blue-collar,married,3.0,yes,no,1.1,93.994,-36.4,4.857,5191,no
10352,45,blue-collar,married,4.0,,,1.4,94.465,-41.8,4.96,5228,no
21140,30,admin.,married,7.0,no,no,1.4,93.444,-36.1,4.963,5228,no
37692,73,retired,married,2.0,no,no,-2.9,92.201,-31.4,0.854,5076,no
37901,51,blue-collar,married,6.0,yes,no,-3.4,92.379,-29.8,0.819,5018,no
10168,45,blue-collar,single,3.0,no,no,1.4,94.465,-41.8,4.958,5228,no
9607,50,management,married,5.0,no,no,1.4,94.465,-41.8,4.961,5228,no
16074,33,technician,single,6.0,no,no,1.4,93.918,-42.7,4.961,5228,no
37690,74,retired,married,7.0,yes,yes,-2.9,92.201,-31.4,0.854,5076,yes
30705,41,blue-collar,married,4.0,yes,no,-1.8,92.893,-46.2,1.344,5099,no
33872,30,technician,single,,yes,yes,-1.8,92.893,-46.2,1.281,5099,no
35817,57,admin.,single,5.0,,,-1.8,92.893,-46.2,1.244,5099,no
837,41,blue-collar,married,4.0,yes,no,1.1,93.994,-36.4,4.856,5191,no
26844,33,admin.,married,7.0,yes,no,-0.1,93.2,-42.0,4.076,5196,no
36537,26,technician,single,6.0,yes,no,-2.9,92.963,-40.8,1.26,5076,no
23126,56,services,married,5.0,yes,no,1.4,93.444,-36.1,4.965,5228,no
8116,35,technician,single,6.0,yes,yes,1.4,94.465,-41.8,4.865,5228,no
6580,30,services,married,4.0,yes,no,1.1,93.994,-36.4,4.857,5191,no
12855,30,services,married,4.0,no,no,1.4,93.918,-42.7,4.962,5228,no
23237,51,services,married,5.0,no,yes,1.4,93.444,-36.1,4.965,5228,no
39703,31,admin.,married,6.0,yes,yes,-1.8,93.876,-40.0,0.692,5009,yes
6035,30,technician,single,6.0,no,no,1.1,93.994,-36.4,4.857,5191,no
37293,33,technician,single,4.0,yes,yes,-2.9,92.201,-31.4,0.884,5076,yes
19604,39,management,married,7.0,no,no,1.4,93.444,-36.1,4.968,5228,yes
38853,27,admin.,married,5.0,no,yes,-3.4,92.649,-30.1,0.714,5018,no
4656,33,technician,married,6.0,yes,yes,1.1,93.994,-36.4,4.858,5191,no
36297,29,admin.,single,7.0,no,no,-2.9,92.963,-40.8,1.266,5076,yes
8355,31,unemployed,divorced,2.0,yes,no,1.4,94.465,-41.8,4.864,5228,yes
17045,43,admin.,married,4.0,no,no,1.4,93.918,-42.7,4.962,5228,no
28157,26,admin.,married,5.0,yes,no,-1.8,93.075,-47.1,1.466,5099,no
29967,37,blue-collar,married,5.0,no,no,-1.8,93.075,-47.1,1.405,5099,yes
25979,35,technician,single,4.0,no,no,-0.1,93.2,-42.0,4.12,5196,no
38953,81,housemaid,divorced,2.0,yes,no,-3.4,92.649,-30.1,0.719,5018,no
27341,35,management,married,7.0,yes,no,-0.1,93.2,-42.0,4.021,5196,no
19859,30,admin.,divorced,7.0,,,1.4,93.444,-36.1,4.966,5228,no
28778,56,services,divorced,5.0,yes,no,-1.8,93.075,-47.1,1.41,5099,no
40608,51,unemployed,married,5.0,,,-1.1,94.199,-37.5,0.883,4964,no
29884,29,technician,single,,no,no,-1.8,93.075,-47.1,1.405,5099,no
32045,36,blue-collar,married,2.0,yes,yes,-1.8,92.893,-46.2,1.327,5099,no
17257,43,technician,married,6.0,no,no,1.4,93.918,-42.7,4.962,5228,no
8024,30,management,single,7.0,no,no,1.4,94.465,-41.8,4.865,5228,no
35732,24,blue-collar,single,4.0,yes,no,-1.8,92.893,-46.2,1.244,5099,no
30980,52,management,married,2.0,yes,no,-1.8,92.893,-46.2,1.344,5099,no
27354,51,admin.,married,7.0,yes,no,-0.1,93.2,-42.0,4.021,5196,no
21929,48,technician,divorced,6.0,yes,no,1.4,93.444,-36.1,4.964,5228,no
36987,57,,married,3.0,no,no,-2.9,92.469,-33.6,1.059,5076,no
20092,32,admin.,married,7.0,no,no,1.4,93.444,-36.1,4.965,5228,no
27035,32,admin.,single,7.0,no,no,-0.1,93.2,-42.0,4.021,5196,no
32987,54,management,married,5.0,no,no,-1.8,92.893,-46.2,1.299,5099,no
33487,32,management,single,7.0,yes,yes,-1.8,92.893,-46.2,1.291,5099,no
9649,30,services,married,7.0,no,yes,1.4,94.465,-41.8,4.961,5228,no
15592,26,blue-collar,single,4.0,yes,no,1.4,93.918,-42.7,4.96,5228,no
6221,37,self-employed,divorced,5.0,no,no,1.1,93.994,-36.4,4.857,5191,no
11278,51,blue-collar,married,2.0,no,no,1.4,94.465,-41.8,4.961,5228,no
28421,33,technician,single,7.0,yes,no,-1.8,93.075,-47.1,1.435,5099,no
7524,43,blue-collar,married,4.0,yes,no,1.1,93.994,-36.4,4.864,5191,no
28141,44,blue-collar,married,5.0,no,no,-1.8,93.075,-47.1,1.466,5099,no
34479,47,blue-collar,married,2.0,no,no,-1.8,92.893,-46.2,1.266,5099,no
36713,29,student,single,6.0,no,no,-2.9,92.963,-40.8,1.268,5076,no
10578,47,blue-collar,married,3.0,yes,no,1.4,94.465,-41.8,4.961,5228,no
3798,32,services,single,5.0,no,no,1.1,93.994,-36.4,4.859,5191,no
34873,41,management,married,7.0,no,no,-1.8,92.893,-46.2,1.25,5099,no
29035,55,admin.,divorced,,no,no,-1.8,93.075,-47.1,1.405,5099,no
21646,29,management,single,7.0,yes,no,1.4,93.444,-36.1,4.963,5228,no
38501,32,admin.,single,7.0,yes,no,-3.4,92.431,-26.9,0.728,5018,no
15728,33,admin.,single,5.0,no,no,1.4,93.918,-42.7,4.96,5228,no
922,45,blue-collar,married,4.0,yes,no,1.1,93.994,-36.4,4.856,5191,no
11479,50,services,divorced,6.0,yes,no,1.4,94.465,-41.8,4.959,5228,no
11021,35,admin.,divorced,7.0,yes,no,1.4,94.465,-41.8,4.962,5228,no
37775,88,retired,married,7.0,yes,no,-2.9,92.201,-31.4,0.843,5076,no
13552,33,technician,married,7.0,yes,no,1.4,93.918,-42.7,4.963,5228,no
4989,38,entrepreneur,married,3.0,,,1.1,93.994,-36.4,4.858,5191,no
8445,47,self-employed,married,2.0,,,1.4,94.465,-41.8,4.864,5228,no
28636,35,services,married,5.0,yes,no,-1.8,93.075,-47.1,1.41,5099,no
25211,53,self-employed,married,2.0,yes,yes,-0.1,93.2,-42.0,4.153,5196,no
38555,28,admin.,single,7.0,no,no,-3.4,92.431,-26.9,0.722,5018,no
11535,50,technician,married,6.0,yes,yes,1.4,94.465,-41.8,4.959,5228,yes
14187,35,admin.,single,7.0,no,no,1.4,93.918,-42.7,4.962,5228,no
32693,30,technician,single,6.0,yes,no,-1.8,92.893,-46.2,1.299,5099,no
12789,43,admin.,married,7.0,no,no,1.4,93.918,-42.7,4.962,5228,no
7544,56,blue-collar,married,2.0,no,no,1.1,93.994,-36.4,4.864,5191,yes
37021,26,services,single,5.0,yes,no,-2.9,92.469,-33.6,1.044,5076,yes
25363,29,technician,divorced,6.0,no,no,-0.1,93.2,-42.0,4.153,5196,no
12744,52,admin.,divorced,7.0,yes,no,1.4,93.918,-42.7,4.962,5228,no
37825,71,retired,married,7.0,no,no,-2.9,92.201,-31.4,0.829,5076,no
27994,63,retired,married,6.0,yes,no,-1.8,93.075,-47.1,1.498,5099,yes
10645,37,blue-collar,married,3.0,no,no,1.4,94.465,-41.8,4.961,5228,no
37893,52,admin.,married,,no,no,-3.4,92.379,-29.8,0.819,5018,no
34398,29,admin.,married,7.0,yes,no,-1.8,92.893,-46.2,1.266,5099,no
8739,22,services,single,5.0,no,no,1.4,94.465,-41.8,4.864,5228,no
2830,52,blue-collar,married,2.0,yes,yes,1.1,93.994,-36.4,4.859,5191,no
11642,46,blue-collar,divorced,3.0,yes,yes,1.4,94.465,-41.8,4.959,5228,no
17524,51,admin.,divorced,7.0,yes,no,1.4,93.918,-42.7,4.962,5228,no
38403,24,management,single,7.0,yes,no,-3.4,92.431,-26.9,0.737,5018,yes
33643,24,housemaid,married,4.0,yes,no,-1.8,92.893,-46.2,1.281,5099,no
9965,35,blue-collar,married,3.0,no,no,1.4,94.465,-41.8,4.959,5228,no
3997,31,blue-collar,married,4.0,,,1.1,93.994,-36.4,4.858,5191,no
21765,38,admin.,single,7.0,yes,yes,1.4,93.444,-36.1,4.964,5228,no
27909,37,blue-collar,married,3.0,yes,yes,-1.8,92.843,-50.0,1.538,5099,no
31226,39,blue-collar,single,3.0,yes,no,-1.8,92.893,-46.2,1.334,5099,no
21576,34,admin.,married,7.0,no,yes,1.4,93.444,-36.1,4.963,5228,no
230,39,admin.,married,6.0,yes,no,1.1,93.994,-36.4,4.857,5191,no
35091,36,management,divorced,7.0,,,-1.8,92.893,-46.2,1.25,5099,no
16446,49,blue-collar,married,2.0,yes,no,1.4,93.918,-42.7,4.963,5228,no
5045,38,blue-collar,single,5.0,yes,no,1.1,93.994,-36.4,4.857,5191,no
35031,33,services,divorced,5.0,yes,no,-1.8,92.893,-46.2,1.25,5099,no
10527,38,blue-collar,single,2.0,no,no,1.4,94.465,-41.8,4.961,5228,no
4749,30,entrepreneur,married,6.0,no,no,1.1,93.994,-36.4,4.858,5191,no
37819,80,retired,married,2.0,yes,no,-2.9,92.201,-31.4,0.834,5076,no
37931,43,technician,married,5.0,yes,yes,-3.4,92.379,-29.8,0.809,5018,no
12868,42,admin.,married,7.0,yes,yes,1.4,93.918,-42.7,4.962,5228,no
37077,32,admin.,single,7.0,yes,no,-2.9,92.469,-33.6,1.018,5076,no
