age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
66,retired,married,high.school,no,yes,no,cellular,jul,tue,317,1,999,0,nonexistent,-1.7,94.215,-40.3,0.835,4991.6,yes
54,management,married,university.degree,no,no,yes,cellular,aug,wed,990,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
37,unemployed,married,university.degree,no,yes,no,cellular,oct,thu,249,2,999,1,failure,-3.4,92.431,-26.9,0.733,5017.5,yes
35,technician,married,professional.course,no,no,no,cellular,aug,thu,38,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
31,technician,single,university.degree,no,no,no,telephone,apr,tue,126,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
30,services,divorced,basic.9y,no,yes,no,telephone,may,thu,49,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
49,services,married,high.school,no,no,no,cellular,aug,tue,203,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
60,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,272,2,6,2,success,-1.8,93.876,-40.0,0.685,5008.7,yes
69,retired,married,high.school,no,no,no,cellular,may,wed,289,1,10,1,success,-1.8,93.876,-40.0,0.697,5008.7,yes
35,services,divorced,basic.9y,no,yes,yes,cellular,nov,tue,62,6,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
27,services,married,high.school,no,yes,no,cellular,may,wed,903,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
51,admin.,divorced,university.degree,no,no,no,cellular,may,tue,91,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,294,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
40,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,129,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
37,management,single,university.degree,no,yes,no,cellular,aug,wed,243,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
41,technician,divorced,professional.course,no,yes,no,cellular,apr,thu,811,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
54,blue-collar,married,high.school,no,no,no,cellular,dec,mon,344,1,999,0,nonexistent,-3.0,92.713,-33.0,0.717,5023.5,yes
35,admin.,divorced,university.degree,no,yes,yes,cellular,apr,mon,121,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
80,retired,divorced,high.school,no,yes,no,cellular,oct,thu,169,1,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,yes
28,services,married,high.school,no,no,no,cellular,jul,tue,289,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
35,technician,married,high.school,no,yes,yes,cellular,aug,thu,136,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
44,management,married,university.degree,no,no,no,cellular,sep,wed,210,1,3,3,success,-1.1,94.199,-37.5,0.88,4963.6,yes
39,admin.,married,university.degree,no,yes,no,telephone,jun,thu,138,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
31,technician,single,university.degree,no,yes,no,telephone,may,fri,7,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
51,technician,married,university.degree,no,yes,no,cellular,jun,tue,303,1,10,1,success,-1.7,94.055,-39.8,0.702,4991.6,yes
34,technician,married,professional.course,no,yes,no,cellular,aug,thu,82,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
50,entrepreneur,divorced,university.degree,no,yes,no,telephone,oct,tue,898,7,11,2,success,-1.1,94.601,-49.5,1.008,4963.6,yes
43,admin.,married,high.school,no,yes,no,cellular,mar,thu,265,1,999,0,nonexistent,-1.8,93.369,-34.8,0.643,5008.7,yes
33,services,married,basic.9y,no,yes,no,cellular,jul,fri,169,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
41,self-employed,divorced,professional.course,no,no,no,cellular,jul,fri,911,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
23,blue-collar,single,basic.9y,no,no,no,cellular,jun,tue,159,1,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,no
73,retired,married,basic.4y,no,yes,no,cellular,jul,tue,305,1,999,0,nonexistent,-1.7,94.215,-40.3,0.835,4991.6,yes
32,blue-collar,married,basic.9y,no,no,no,cellular,nov,mon,1091,2,5,1,success,-0.1,93.2,-42.0,4.191,5195.8,yes
54,services,married,high.school,no,yes,no,cellular,aug,thu,834,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
25,student,single,high.school,no,no,no,cellular,nov,thu,244,1,999,0,nonexistent,-1.1,94.767,-50.8,1.041,4963.6,yes
49,admin.,married,university.degree,no,yes,no,cellular,aug,tue,464,2,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,yes
36,technician,divorced,basic.9y,no,no,no,telephone,jul,wed,372,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
26,student,single,high.school,no,no,no,cellular,mar,thu,200,1,999,0,nonexistent,-1.8,92.843,-50.0,1.538,5099.1,yes
36,entrepreneur,single,basic.4y,no,no,no,cellular,jun,tue,185,1,999,0,nonexistent,-2.9,92.963,-40.8,1.099,5076.2,yes
28,admin.,single,high.school,no,yes,yes,cellular,jun,thu,296,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
57,admin.,married,high.school,no,yes,no,cellular,nov,mon,169,1,3,3,success,-3.4,92.649,-30.1,0.715,5017.5,yes
39,admin.,divorced,high.school,no,no,no,cellular,jul,tue,858,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
39,self-employed,married,basic.9y,no,yes,no,cellular,may,fri,744,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
31,technician,single,professional.course,no,yes,no,cellular,nov,thu,16,9,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
32,admin.,single,university.degree,no,no,no,cellular,jun,tue,856,1,12,2,success,-1.7,94.055,-39.8,0.737,4991.6,yes
23,blue-collar,single,high.school,no,no,no,cellular,jul,wed,435,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes
45,admin.,married,high.school,no,no,no,telephone,may,wed,215,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36,admin.,married,university.degree,no,no,no,cellular,aug,mon,610,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
36,entrepreneur,single,university.degree,no,yes,no,cellular,nov,wed,115,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
29,technician,single,professional.course,no,no,no,cellular,nov,tue,449,2,1,1,success,-1.1,94.767,-50.8,1.046,4963.6,yes
53,retired,married,high.school,no,yes,no,cellular,jul,fri,99,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
38,blue-collar,single,high.school,no,yes,no,cellular,aug,mon,104,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
31,blue-collar,single,professional.course,no,no,no,cellular,jul,tue,75,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
32,management,single,university.degree,no,yes,yes,cellular,nov,fri,164,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
47,admin.,married,high.school,no,yes,no,cellular,oct,fri,437,1,999,1,failure,-1.1,94.601,-49.5,0.972,4963.6,yes
48,blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,296,1,16,3,failure,-1.7,94.027,-38.3,0.9,4991.6,yes
37,admin.,married,high.school,no,yes,no,cellular,apr,thu,574,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
23,student,single,high.school,no,yes,no,cellular,oct,thu,262,3,999,0,nonexistent,-1.1,94.601,-49.5,1.025,4963.6,no
34,admin.,single,university.degree,no,no,no,cellular,mar,tue,325,2,999,0,nonexistent,-1.8,92.843,-50.0,1.614,5099.1,yes
32,blue-collar,married,high.school,no,yes,no,telephone,nov,mon,943,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,yes
33,services,married,professional.course,no,yes,yes,cellular,jul,thu,630,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,yes
27,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,88,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
40,admin.,single,high.school,no,no,no,cellular,nov,wed,59,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
37,technician,single,professional.course,no,no,no,cellular,aug,wed,341,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
35,entrepreneur,married,university.degree,no,no,no,telephone,jun,tue,52,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
37,services,single,high.school,no,yes,no,cellular,may,thu,30,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
38,self-employed,married,professional.course,no,no,no,cellular,nov,tue,1788,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,yes
50,entrepreneur,married,basic.9y,no,no,no,telephone,may,tue,163,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41,admin.,married,university.degree,no,yes,no,cellular,nov,tue,95,1,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes
48,technician,married,professional.course,no,no,no,cellular,oct,thu,491,1,6,3,success,-1.1,94.601,-49.5,0.987,4963.6,yes
34,technician,married,university.degree,no,no,no,telephone,may,wed,198,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39,management,married,university.degree,no,yes,no,cellular,sep,thu,291,3,999,0,nonexistent,-1.1,94.199,-37.5,0.884,4963.6,yes
25,admin.,married,high.school,no,no,no,telephone,may,fri,498,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
24,student,single,high.school,no,no,yes,cellular,jun,thu,176,2,12,2,failure,-1.7,94.055,-39.8,0.729,4991.6,yes
40,blue-collar,married,professional.course,no,no,no,telephone,jun,mon,883,1,999,1,failure,-2.9,92.963,-40.8,1.215,5076.2,yes
31,services,married,high.school,no,yes,no,cellular,may,wed,611,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,yes
45,admin.,married,high.school,no,yes,no,cellular,aug,tue,1293,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
24,student,single,high.school,no,yes,no,telephone,may,thu,287,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
40,blue-collar,divorced,basic.9y,no,no,no,cellular,nov,tue,137,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
54,unemployed,married,basic.9y,no,no,no,cellular,may,wed,193,1,3,1,success,-1.8,92.893,-46.2,1.27,5099.1,yes
26,admin.,single,university.degree,no,yes,no,telephone,oct,mon,251,1,999,0,nonexistent,-0.1,93.798,-40.4,4.912,5195.8,yes
83,retired,married,high.school,no,no,no,cellular,dec,thu,155,1,4,3,success,-3.0,92.713,-33.0,0.72,5023.5,yes
38,blue-collar,single,basic.4y,no,no,no,cellular,may,wed,207,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
41,admin.,divorced,university.degree,no,no,no,cellular,jul,mon,128,2,999,0,nonexistent,-1.7,94.215,-40.3,0.793,4991.6,yes
38,services,married,high.school,no,no,no,cellular,jul,fri,905,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
57,admin.,married,professional.course,no,yes,no,cellular,jul,tue,60,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
45,entrepreneur,married,basic.9y,no,no,no,telephone,may,mon,249,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38,blue-collar,married,professional.course,no,yes,no,telephone,may,fri,37,3,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
49,technician,single,high.school,no,yes,no,telephone,jul,wed,144,1,999,0,nonexistent,1.4,93.918,-42.7,4.956,5228.1,no
35,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,20,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
48,admin.,married,high.school,no,no,no,cellular,nov,wed,1061,4,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
37,technician,married,professional.course,no,no,no,cellular,aug,wed,157,3,4,2,success,-2.9,92.201,-31.4,0.884,5076.2,yes
31,admin.,single,university.degree,no,yes,no,cellular,jul,wed,1327,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
32,technician,single,professional.course,no,no,no,cellular,may,fri,153,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
29,technician,married,professional.course,no,no,no,telephone,may,fri,886,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,yes
34,blue-collar,married,basic.9y,no,no,yes,telephone,may,thu,92,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
27,services,single,university.degree,no,no,no,cellular,mar,fri,212,1,999,0,nonexistent,-1.8,93.369,-34.8,0.649,5008.7,yes
32,admin.,married,university.degree,no,no,no,telephone,nov,wed,651,1,999,1,failure,-1.1,94.767,-50.8,1.03,4963.6,yes
41,management,married,university.degree,no,no,no,telephone,may,fri,106,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40,services,married,high.school,no,no,no,cellular,apr,thu,161,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,yes
52,housemaid,married,basic.4y,no,no,no,cellular,jul,fri,347,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
38,technician,divorced,high.school,no,yes,no,cellular,aug,mon,384,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
28,management,married,university.degree,no,no,no,telephone,jun,wed,771,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
58,admin.,married,university.degree,no,yes,no,cellular,jul,tue,275,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
38,services,single,basic.6y,no,yes,no,cellular,may,tue,546,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
43,admin.,divorced,high.school,no,yes,no,cellular,apr,thu,448,2,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,yes
32,unemployed,single,professional.course,no,yes,yes,cellular,jun,wed,310,1,999,0,nonexistent,-1.7,94.055,-39.8,0.704,4991.6,yes
35,unemployed,married,high.school,no,yes,no,cellular,aug,mon,362,1,6,1,success,-1.7,94.027,-38.3,0.904,4991.6,yes
26,student,single,basic.9y,no,yes,no,cellular,mar,mon,712,4,999,0,nonexistent,-1.8,92.843,-50.0,1.811,5099.1,yes
35,admin.,single,high.school,no,no,no,telephone,jun,wed,984,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,yes
40,blue-collar,divorced,basic.9y,no,yes,no,cellular,nov,fri,1182,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
35,unemployed,married,university.degree,no,yes,no,cellular,oct,thu,391,2,999,0,nonexistent,-3.4,92.431,-26.9,0.733,5017.5,no
28,admin.,single,high.school,no,no,no,cellular,jun,wed,198,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
45,admin.,married,university.degree,no,no,no,cellular,aug,mon,608,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
36,technician,single,high.school,no,yes,no,cellular,may,thu,426,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
39,blue-collar,married,basic.6y,no,yes,yes,telephone,nov,wed,214,2,6,1,success,-0.1,93.2,-42.0,4.12,5195.8,no
39,services,married,high.school,no,yes,no,telephone,jun,fri,554,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,yes
37,management,single,basic.9y,no,yes,no,cellular,may,mon,189,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
31,admin.,single,university.degree,no,no,no,telephone,jun,fri,213,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
29,admin.,married,university.degree,no,no,no,telephone,may,fri,165,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
32,admin.,married,professional.course,no,yes,no,cellular,oct,tue,435,1,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,yes
53,management,divorced,university.degree,no,yes,no,cellular,apr,thu,222,2,999,0,nonexistent,-1.8,93.749,-34.6,0.64,5008.7,yes
38,technician,single,university.degree,no,no,no,cellular,apr,fri,202,5,999,1,failure,-1.8,93.075,-47.1,1.4,5099.1,yes
54,retired,married,basic.4y,no,yes,no,cellular,apr,fri,840,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
49,technician,married,professional.course,no,no,no,cellular,apr,thu,618,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
38,admin.,single,basic.9y,no,no,yes,telephone,may,thu,110,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
53,entrepreneur,married,university.degree,no,yes,no,cellular,jul,thu,302,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
29,admin.,single,university.degree,no,no,yes,cellular,aug,mon,146,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
28,services,married,basic.9y,no,yes,no,cellular,oct,fri,847,1,2,1,success,-3.4,92.431,-26.9,0.739,5017.5,yes
43,management,married,university.degree,no,yes,no,telephone,may,fri,339,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
27,services,single,high.school,no,no,no,cellular,jul,mon,505,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
47,technician,married,basic.9y,no,yes,no,cellular,jul,mon,502,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
34,blue-collar,married,high.school,no,no,no,cellular,may,wed,590,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
35,technician,single,university.degree,no,yes,no,cellular,aug,tue,439,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
49,admin.,divorced,university.degree,no,no,no,cellular,jul,thu,105,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
36,admin.,married,university.degree,no,yes,no,cellular,aug,wed,134,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
29,admin.,married,university.degree,no,yes,no,cellular,aug,wed,718,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
57,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,153,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
24,admin.,single,university.degree,no,no,no,cellular,sep,tue,106,1,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,yes
88,retired,divorced,basic.4y,no,yes,yes,cellular,mar,wed,796,5,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,yes
38,management,married,university.degree,no,no,no,cellular,nov,mon,221,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
38,technician,married,university.degree,no,yes,no,cellular,aug,mon,1374,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
34,technician,single,university.degree,no,yes,no,cellular,jul,thu,560,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
32,technician,divorced,university.degree,no,yes,no,cellular,jun,mon,532,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
42,housemaid,married,basic.4y,no,no,no,telephone,jun,thu,500,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
29,admin.,single,university.degree,no,yes,no,telephone,may,wed,248,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
46,blue-collar,single,basic.9y,no,yes,no,telephone,may,thu,541,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,yes
43,self-employed,married,university.degree,no,yes,no,cellular,mar,mon,264,2,9,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes
49,self-employed,divorced,university.degree,no,no,yes,cellular,jul,wed,207,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
35,technician,single,professional.course,no,yes,no,cellular,jun,tue,187,1,6,2,success,-1.7,94.055,-39.8,0.713,4991.6,yes
56,management,married,basic.6y,no,yes,no,cellular,jun,tue,910,1,7,2,success,-1.7,94.055,-39.8,0.723,4991.6,yes
38,admin.,married,university.degree,no,yes,no,cellular,apr,fri,107,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
50,technician,married,professional.course,no,yes,no,cellular,nov,tue,1978,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,yes
74,retired,married,basic.4y,no,yes,no,cellular,jun,mon,257,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
31,self-employed,single,university.degree,no,no,no,cellular,aug,mon,209,1,999,2,failure,-1.7,94.027,-38.3,0.898,4991.6,no
51,management,divorced,university.degree,no,no,no,cellular,jul,wed,166,7,999,1,failure,-2.9,92.469,-33.6,0.979,5076.2,no
53,technician,divorced,high.school,no,no,no,cellular,nov,thu,531,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,yes
40,services,married,high.school,no,no,no,cellular,apr,mon,377,3,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,no
50,admin.,married,university.degree,no,no,no,cellular,aug,tue,587,2,999,1,failure,-2.9,92.201,-31.4,0.859,5076.2,yes
27,technician,single,basic.9y,no,no,yes,cellular,may,mon,701,1,12,1,success,-1.8,92.893,-46.2,1.299,5099.1,yes
31,admin.,married,professional.course,no,no,no,cellular,mar,mon,161,2,999,0,nonexistent,-1.8,93.369,-34.8,0.646,5008.7,yes
41,admin.,divorced,high.school,no,no,no,telephone,apr,thu,558,2,999,0,nonexistent,-1.8,93.749,-34.6,0.635,5008.7,yes
27,blue-collar,single,basic.9y,no,yes,yes,cellular,may,thu,224,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
29,management,single,university.degree,no,yes,no,cellular,aug,thu,82,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
38,blue-collar,married,basic.9y,no,no,no,cellular,nov,tue,213,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
41,entrepreneur,married,basic.4y,no,no,no,cellular,jul,mon,531,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
48,admin.,divorced,university.degree,no,yes,no,cellular,jul,fri,409,2,999,0,nonexistent,-2.9,92.469,-33.6,1.059,5076.2,yes
31,self-employed,married,university.degree,no,yes,yes,telephone,jun,mon,464,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
27,admin.,single,university.degree,no,no,no,telephone,oct,tue,540,1,999,0,nonexistent,-0.1,93.798,-40.4,4.86,5195.8,yes
40,admin.,divorced,university.degree,no,yes,no,cellular,apr,mon,238,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29,technician,single,university.degree,no,yes,yes,cellular,jul,wed,1089,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
35,self-employed,married,university.degree,no,no,no,cellular,nov,fri,8,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
30,unemployed,single,university.degree,no,yes,no,cellular,apr,wed,400,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
40,admin.,single,high.school,no,yes,no,cellular,jul,tue,237,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
36,self-employed,married,basic.9y,no,yes,yes,cellular,may,tue,731,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
41,admin.,married,university.degree,no,no,no,cellular,apr,fri,476,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
54,retired,married,basic.4y,no,yes,yes,telephone,jul,tue,533,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
