"","X","age","job","marital","education","housing","loan","education_imp","job_imp","loan_imp","housing_imp","marital_imp","y"
"31596",31604,36,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31597",31605,29,"admin.","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31598",31606,43,"blue-collar","married","3","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31599",31607,33,"services","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31600",31608,31,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31601",31609,29,"admin.","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31602",31610,26,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31603",31611,43,"blue-collar","married","3","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31604",31612,34,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31605",31613,39,"admin.","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31606",31614,34,"services","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31607",31615,43,"blue-collar","single","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31608",31616,33,"blue-collar","married","3","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31609",31617,47,"technician","divorced","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31610",31618,41,"self-employed","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31611",31619,35,"services","single","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31612",31620,35,"services","single","5","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31613",31621,26,"technician","single","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31614",31622,31,"admin.","married","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31615",31623,50,"services","divorced","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31616",31624,25,"services","single","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31617",31625,28,"technician","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31618",31626,30,"blue-collar","married","4","yes","no",FALSE,FALSE,TRUE,TRUE,FALSE,"no"
"31619",31627,33,"self-employed","divorced","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31620",31628,33,"self-employed","divorced","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31621",31629,32,"admin.","single","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31622",31630,60,"admin.","single","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31623",31631,60,"admin.","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31624",31632,38,"technician","single","5","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31625",31633,29,"services","married","6","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31626",31634,33,"self-employed","divorced","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31627",31635,29,"services","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31628",31636,29,"services","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31629",31637,29,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31630",31638,37,"student","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31631",31639,30,"blue-collar","married","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31632",31640,52,"entrepreneur","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31633",31641,52,"entrepreneur","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31634",31642,33,"services","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31635",31643,34,"admin.","single","5","yes","no",TRUE,FALSE,FALSE,FALSE,FALSE,"no"
"31636",31644,43,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31637",31645,42,"blue-collar","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31638",31646,33,"services","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31639",31647,36,"admin.","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31640",31648,32,"admin.","single","6","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"31641",31649,32,"admin.","single","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31642",31650,30,"blue-collar","single","3","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31643",31651,32,"services","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31644",31652,28,"admin.","divorced","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"31645",31653,40,"unemployed","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31646",31654,25,"blue-collar","single","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31647",31655,51,"services","divorced","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31648",31656,25,"blue-collar","single","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31649",31657,38,"technician","single","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"31650",31658,30,"blue-collar","single","3","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"31651",31659,35,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31652",31660,34,"unemployed","single","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31653",31661,40,"blue-collar","married","3","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31654",31662,39,"blue-collar","divorced","7","yes","no",TRUE,FALSE,FALSE,FALSE,FALSE,"no"
"31655",31663,35,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31656",31664,39,"blue-collar","divorced","7","no","no",TRUE,FALSE,FALSE,FALSE,FALSE,"no"
"31657",31665,28,"technician","single","5","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"31658",31666,45,"blue-collar","divorced","3","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31659",31667,57,"retired","married","3","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31660",31668,57,"retired","married","3","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31661",31669,57,"retired","married","3","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31662",31670,37,"blue-collar","divorced","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31663",31671,29,"services","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31664",31672,26,"services","single","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31665",31673,44,"blue-collar","married","3","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31666",31674,36,"blue-collar","married","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31667",31675,55,"self-employed","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31668",31676,35,"blue-collar","married","3","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31669",31677,42,"blue-collar","married","2","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31670",31678,28,"blue-collar","single","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31671",31679,26,"services","single","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31672",31680,38,"blue-collar","divorced","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31673",31681,28,"blue-collar","single","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31674",31682,38,"blue-collar","divorced","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31675",31683,37,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31676",31684,34,"blue-collar","married","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31677",31685,35,"blue-collar","married","3","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31678",31686,34,"blue-collar","married","2","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31679",31687,38,"blue-collar","divorced","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31680",31688,38,"blue-collar","divorced","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31681",31689,33,"admin.","married","5","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31682",31690,34,"management","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31683",31691,43,"blue-collar","married","2","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31684",31692,45,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31685",31693,38,"technician","married","7","yes","no",FALSE,FALSE,TRUE,TRUE,FALSE,"no"
"31686",31694,41,"management","married","3","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31687",31695,37,"blue-collar","married","4","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31688",31696,31,"services","divorced","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31689",31697,36,"technician","single","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31690",31698,36,"technician","single","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31691",31699,31,"services","divorced","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31692",31700,45,"management","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"31693",31701,36,"technician","single","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31694",31702,43,"blue-collar","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"31695",31703,38,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31696",31704,51,"services","divorced","3","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31697",31705,38,"admin.","married","5","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"31698",31706,41,"management","married","7","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31699",31707,32,"unemployed","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31700",31708,31,"technician","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31701",31709,42,"blue-collar","single","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31702",31710,41,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31703",31711,29,"admin.","single","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"31704",31712,35,"technician","single","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31705",31713,49,"admin.","divorced","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31706",31714,35,"technician","single","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31707",31715,36,"technician","divorced","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31708",31716,47,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31709",31717,31,"technician","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31710",31718,39,"services","single","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31711",31719,39,"admin.","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31712",31720,36,"blue-collar","married","4","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31713",31721,35,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31714",31722,35,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31715",31723,37,"technician","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31716",31724,35,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31717",31725,48,"blue-collar","married","2","yes","no",FALSE,FALSE,TRUE,TRUE,FALSE,"no"
"31718",31726,47,"self-employed","married","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31719",31727,30,"admin.","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31720",31728,47,"services","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31721",31729,35,"blue-collar","married","4","no","no",TRUE,FALSE,FALSE,FALSE,FALSE,"no"
"31722",31730,35,"blue-collar","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31723",31731,37,"self-employed","married","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31724",31732,33,"admin.","single","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31725",31733,24,"student","single","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31726",31734,35,"admin.","married","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31727",31735,41,"blue-collar","married","3","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31728",31736,33,"admin.","single","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31729",31737,37,"services","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31730",31738,40,"technician","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31731",31739,41,"blue-collar","married","3","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31732",31740,26,"blue-collar","single","2","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31733",31741,44,"technician","divorced","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31734",31742,41,"blue-collar","married","3","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31735",31743,43,"services","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31736",31744,33,"blue-collar","married","3","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31737",31745,33,"admin.","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31738",31746,36,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31739",31747,36,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31740",31748,35,"blue-collar","married","2","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31741",31749,35,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31742",31750,37,"services","married","4","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31743",31751,43,"admin.","single","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31744",31752,35,"services","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31745",31753,31,"management","married","7","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31746",31754,32,"services","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"31747",31755,34,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31748",31756,32,"admin.","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31749",31757,39,"technician","married","6","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31750",31758,34,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31751",31759,37,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31752",31760,49,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31753",31761,33,"admin.","single","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31754",31762,38,"management","married","5","no","no",TRUE,FALSE,FALSE,FALSE,FALSE,"no"
"31755",31763,37,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31756",31764,32,"admin.","married","5","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31757",31765,32,"technician","single","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31758",31766,34,"admin.","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31759",31767,37,"admin.","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31760",31768,34,"admin.","married","5","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31761",31769,32,"blue-collar","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31762",31770,37,"admin.","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31763",31771,34,"technician","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31764",31772,34,"technician","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31765",31773,28,"admin.","single","5","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31766",31774,29,"blue-collar","married","3","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"31767",31775,45,"admin.","divorced","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31768",31776,34,"services","single","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31769",31777,34,"services","single","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31770",31778,35,"admin.","single","5","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31771",31779,33,"blue-collar","single","4","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31772",31780,37,"blue-collar","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31773",31781,56,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31774",31782,31,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31775",31783,23,"student","single","4","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31776",31784,40,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31777",31785,45,"technician","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31778",31786,39,"management","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31779",31787,40,"management","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31780",31788,38,"blue-collar","single","2","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31781",31789,31,"blue-collar","single","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31782",31790,40,"blue-collar","married","3","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31783",31791,26,"admin.","single","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"31784",31792,37,"management","divorced","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31785",31793,45,"technician","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31786",31794,27,"blue-collar","single","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31787",31795,27,"blue-collar","single","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31788",31796,27,"blue-collar","single","4","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31789",31797,45,"technician","divorced","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31790",31798,35,"services","single","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31791",31799,33,"technician","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31792",31800,35,"services","single","5","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31793",31801,39,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31794",31802,39,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31795",31803,42,"admin.","divorced","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31796",31804,39,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31797",31805,38,"unemployed","divorced","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31798",31806,27,"blue-collar","single","4","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"31799",31807,32,"services","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31800",31808,42,"blue-collar","married","3","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31801",31809,42,"blue-collar","married","3","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31802",31810,28,"technician","single","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31803",31811,50,"admin.","married","4","yes","no",FALSE,FALSE,TRUE,TRUE,FALSE,"no"
"31804",31812,27,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31805",31813,27,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31806",31814,40,"services","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31807",31815,38,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31808",31816,39,"blue-collar","married","3","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"31809",31817,41,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31810",31818,39,"blue-collar","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31811",31819,36,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31812",31820,41,"management","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31813",31821,42,"services","single","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31814",31822,42,"services","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31815",31823,45,"blue-collar","married","2","yes","no",FALSE,FALSE,TRUE,TRUE,FALSE,"no"
"31816",31824,37,"blue-collar","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31817",31825,45,"technician","divorced","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31818",31826,45,"admin.","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31819",31827,27,"student","single","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31820",31828,39,"management","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31821",31829,34,"services","single","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"31822",31830,44,"self-employed","divorced","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31823",31831,36,"technician","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31824",31832,32,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31825",31833,36,"blue-collar","married","4","yes","no",TRUE,FALSE,FALSE,FALSE,FALSE,"no"
"31826",31834,34,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31827",31835,43,"self-employed","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31828",31836,37,"management","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31829",31837,51,"management","divorced","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31830",31838,27,"services","single","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31831",31839,52,"technician","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31832",31840,27,"services","single","5","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31833",31841,39,"management","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31834",31842,43,"management","single","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"31835",31843,36,"technician","divorced","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
