"","X","age","job","marital","education","housing","loan","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
"31099",31107,45,"entrepreneur","married","7","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31100",31108,53,"blue-collar","married","6","no","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31101",31109,48,"technician","single","6","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31102",31110,35,"admin.","married","7","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31103",31111,33,"services","married","6","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31104",31112,54,"technician","divorced","7","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31105",31113,37,"blue-collar","divorced","4","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31106",31114,38,"blue-collar","married","2","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31107",31115,44,"blue-collar","married","2","yes","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31108",31116,46,"services","divorced","4","NA","NA",-1.8,92.893,-46.2,1.334,5099,"no"
"31109",31117,34,"blue-collar","married","4","no","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31110",31118,40,"blue-collar","married","4","yes","no",-1.8,92.893,-46.2,1.334,5099,"yes"
"31111",31119,46,"services","divorced","4","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31112",31120,39,"blue-collar","divorced","4","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31113",31121,30,"blue-collar","divorced","5","no","no",-1.8,92.893,-46.2,1.334,5099,"yes"
"31114",31122,39,"blue-collar","divorced","4","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31115",31123,34,"blue-collar","married","4","no","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31116",31124,48,"entrepreneur","married","3","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31117",31125,34,"admin.","single","7","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31118",31126,57,"admin.","married","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31119",31127,31,"services","married","5","no","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31120",31128,39,"blue-collar","married","3","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31121",31129,42,"blue-collar","single","4","yes","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31122",31130,39,"blue-collar","married","6","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31123",31131,39,"blue-collar","married","6","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31124",31132,46,"blue-collar","married","3","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31125",31133,39,"blue-collar","married","2","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31126",31134,39,"blue-collar","married","6","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31127",31135,31,"blue-collar","single","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31128",31136,31,"blue-collar","single","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31129",31137,31,"services","married","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31130",31138,31,"blue-collar","single","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31131",31139,36,"admin.","single","7","yes","no",-1.8,92.893,-46.2,1.334,5099,"yes"
"31132",31140,31,"blue-collar","single","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31133",31141,28,"admin.","single","7","no","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31134",31142,37,"admin.","married","7","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31135",31143,35,"technician","married","6","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31136",31144,36,"management","married","4","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31137",31145,39,"technician","single","6","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31138",31146,39,"blue-collar","divorced","4","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31139",31147,31,"blue-collar","single","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31140",31148,35,"services","married","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31141",31149,44,"blue-collar","married","3","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31142",31150,35,"services","married","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31143",31151,27,"student","single","7","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31144",31152,43,"blue-collar","married","2","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31145",31153,43,"blue-collar","married","2","no","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31146",31154,41,"blue-collar","single","4","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31147",31155,27,"student","single","7","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31148",31156,44,"blue-collar","married","3","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31149",31157,51,"blue-collar","married","4","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31150",31158,25,"admin.","single","7","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31151",31159,49,"admin.","married","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31152",31160,41,"blue-collar","single","4","yes","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31153",31161,30,"blue-collar","married","4","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31154",31162,45,"unemployed","divorced","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31155",31163,28,"technician","single","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"yes"
"31156",31164,25,"admin.","single","7","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31157",31165,41,"blue-collar","single","4","yes","no",-1.8,92.893,-46.2,1.334,5099,"yes"
"31158",31166,45,"unemployed","divorced","5","yes","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31159",31167,41,"admin.","single","4","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31160",31168,31,"blue-collar","married","3","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31161",31169,37,"housemaid","married","3","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31162",31170,35,"technician","married","6","yes","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31163",31171,38,"blue-collar","single","3","no","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31164",31172,39,"services","single","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31165",31173,39,"blue-collar","married","2","no","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31166",31174,42,"blue-collar","married","2","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31167",31175,36,"technician","single","6","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31168",31176,48,"blue-collar","married","2","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31169",31177,26,"blue-collar","married","4","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31170",31178,48,"blue-collar","married","2","no","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31171",31179,47,"blue-collar","married","2","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31172",31180,39,"technician","divorced","6","yes","no",-1.8,92.893,-46.2,1.334,5099,"yes"
"31173",31181,48,"technician","married","6","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31174",31182,46,"services","married","4","no","no",-1.8,92.893,-46.2,1.334,5099,"yes"
"31175",31183,31,"services","single","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31176",31184,35,"technician","married","6","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31177",31185,35,"technician","married","6","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31178",31186,33,"entrepreneur","married","7","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31179",31187,43,"management","married","7","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31180",31188,42,"blue-collar","married","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31181",31189,43,"management","married","7","no","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31182",31190,35,"blue-collar","single","4","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31183",31191,35,"blue-collar","single","4","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31184",31192,46,"services","divorced","4","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31185",31193,48,"blue-collar","married","3","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31186",31194,48,"blue-collar","married","2","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31187",31195,57,"entrepreneur","divorced","4","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31188",31196,39,"admin.","single","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31189",31197,33,"admin.","married","4","yes","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31190",31198,20,"blue-collar","single","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31191",31199,34,"blue-collar","married","2","yes","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31192",31200,36,"entrepreneur","married","7","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31193",31201,32,"blue-collar","married","4","yes","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31194",31202,28,"technician","single","6","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31195",31203,28,"technician","single","6","yes","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31196",31204,33,"admin.","married","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31197",31205,20,"blue-collar","single","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31198",31206,42,"services","married","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31199",31207,28,"technician","single","6","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31200",31208,39,"blue-collar","single","3","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31201",31209,39,"technician","divorced","6","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31202",31210,34,"blue-collar","married","4","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31203",31211,34,"blue-collar","married","NA","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31204",31212,36,"admin.","married","7","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31205",31213,33,"blue-collar","married","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31206",31214,53,"admin.","married","7","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31207",31215,25,"services","single","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31208",31216,58,"retired","married","4","no","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31209",31217,37,"blue-collar","married","4","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31210",31218,38,"admin.","married","4","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31211",31219,36,"technician","single","6","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31212",31220,39,"blue-collar","single","2","NA","NA",-1.8,92.893,-46.2,1.334,5099,"no"
"31213",31221,41,"blue-collar","married","4","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31214",31222,38,"blue-collar","married","2","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31215",31223,36,"technician","single","6","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31216",31224,39,"admin.","single","7","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31217",31225,30,"admin.","single","7","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31218",31226,39,"blue-collar","single","3","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31219",31227,42,"self-employed","married","7","NA","NA",-1.8,92.893,-46.2,1.334,5099,"no"
"31220",31228,29,"admin.","single","5","NA","NA",-1.8,92.893,-46.2,1.334,5099,"no"
"31221",31229,38,"blue-collar","married","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31222",31230,38,"admin.","married","7","NA","NA",-1.8,92.893,-46.2,1.334,5099,"no"
"31223",31231,51,"admin.","single","7","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31224",31232,50,"blue-collar","married","2","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31225",31233,37,"blue-collar","married","3","no","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31226",31234,31,"admin.","married","NA","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31227",31235,47,"services","married","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31228",31236,31,"technician","single","NA","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31229",31237,54,"management","divorced","7","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31230",31238,54,"management","divorced","7","yes","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31231",31239,35,"technician","married","6","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31232",31240,34,"admin.","single","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31233",31241,31,"services","married","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"yes"
"31234",31242,46,"services","single","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31235",31243,38,"self-employed","married","4","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31236",31244,29,"blue-collar","married","4","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31237",31245,27,"admin.","married","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31238",31246,57,"management","married","7","no","no",-1.8,92.893,-46.2,1.334,5099,"yes"
"31239",31247,29,"blue-collar","married","4","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31240",31248,53,"technician","divorced","7","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31241",31249,27,"admin.","married","5","no","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31242",31250,46,"services","married","5","yes","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31243",31251,32,"blue-collar","married","4","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31244",31252,32,"blue-collar","married","2","yes","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31245",31253,46,"admin.","married","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31246",31254,33,"technician","married","6","no","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31247",31255,48,"blue-collar","married","2","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31248",31256,34,"admin.","single","7","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31249",31257,46,"admin.","married","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31250",31258,29,"blue-collar","married","4","no","yes",-1.8,92.893,-46.2,1.334,5099,"yes"
"31251",31259,33,"technician","married","6","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31252",31260,37,"blue-collar","married","4","NA","NA",-1.8,92.893,-46.2,1.334,5099,"no"
"31253",31261,33,"technician","married","6","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31254",31262,42,"blue-collar","married","4","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31255",31263,37,"services","married","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31256",31264,42,"blue-collar","married","3","no","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31257",31265,33,"entrepreneur","married","7","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31258",31266,34,"blue-collar","married","NA","no","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31259",31267,46,"management","married","7","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31260",31268,36,"blue-collar","married","4","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31261",31269,41,"services","divorced","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31262",31270,32,"admin.","married","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31263",31271,48,"blue-collar","married","3","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31264",31272,28,"self-employed","single","7","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31265",31273,38,"blue-collar","married","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"yes"
"31266",31274,36,"management","married","4","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31267",31275,31,"housemaid","divorced","3","no","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31268",31276,42,"technician","married","7","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31269",31277,31,"technician","single","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31270",31278,32,"services","single","4","no","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31271",31279,28,"admin.","married","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31272",31280,38,"blue-collar","single","2","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31273",31281,31,"blue-collar","married","3","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31274",31282,51,"blue-collar","married","4","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31275",31283,28,"admin.","married","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31276",31284,51,"blue-collar","married","4","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31277",31285,36,"blue-collar","married","4","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31278",31286,36,"blue-collar","married","4","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31279",31287,59,"admin.","married","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31280",31288,36,"technician","single","7","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31281",31289,31,"blue-collar","married","3","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31282",31290,37,"services","single","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31283",31291,55,"retired","married","4","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31284",31292,37,"services","single","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"yes"
"31285",31293,51,"entrepreneur","single","4","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31286",31294,30,"blue-collar","married","4","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31287",31295,30,"blue-collar","married","4","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31288",31296,34,"technician","single","7","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31289",31297,41,"blue-collar","married","3","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31290",31298,44,"admin.","single","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31291",31299,36,"admin.","married","7","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31292",31300,43,"blue-collar","married","4","no","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31293",31301,28,"blue-collar","married","2","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31294",31302,49,"admin.","single","3","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31295",31303,28,"admin.","single","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31296",31304,30,"blue-collar","married","4","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31297",31305,31,"blue-collar","married","3","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31298",31306,34,"blue-collar","married","4","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31299",31307,33,"technician","single","6","yes","no",-1.8,92.893,-46.2,1.334,5099,"yes"
"31300",31308,31,"services","single","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31301",31309,41,"admin.","married","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31302",31310,27,"services","married","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31303",31311,33,"services","married","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31304",31312,31,"blue-collar","single","4","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31305",31313,35,"admin.","single","7","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31306",31314,39,"unemployed","married","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31307",31315,34,"admin.","NA","7","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31308",31316,47,"blue-collar","single","4","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31309",31317,58,"retired","married","6","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31310",31318,37,"blue-collar","single","6","yes","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31311",31319,31,"services","married","5","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31312",31320,26,"blue-collar","married","4","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31313",31321,36,"blue-collar","divorced","3","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31314",31322,28,"technician","single","6","no","no",-1.8,92.893,-46.2,1.334,5099,"yes"
"31315",31323,51,"entrepreneur","single","4","no","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31316",31324,32,"admin.","married","5","yes","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31317",31325,32,"blue-collar","married","4","yes","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31318",31326,41,"blue-collar","married","2","yes","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31319",31327,40,"admin.","married","4","yes","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31320",31328,34,"admin.","single","5","yes","yes",-1.8,92.893,-46.2,1.334,5099,"no"
"31321",31329,46,"services","married","5","no","no",-1.8,92.893,-46.2,1.334,5099,"no"
"31322",31330,49,"technician","married","7","yes","no",-1.8,92.893,-46.2,1.334,5099,"no"
